problemIndex,crossoverProbability,mutationProbability,mean_time,std_time
1,0.3,0.01,110.96774193548387,8.475391322205493
1,0.3,0.05,111.51612903225806,10.941879691478778
1,0.3,0.1,94.45161290322581,18.4261385169319
1,0.3,0.2,83.58064516129032,9.13518543343406
1,0.3,0.3,78.93548387096774,9.3020982717914
1,0.3,0.5,84.38709677419355,9.229219610761028
1,0.5,0.01,89.48387096774194,11.769652976311393
1,0.5,0.05,86.80645161290323,9.768723406323229
1,0.5,0.1,88.12903225806451,13.035188108817534
1,0.5,0.2,82.19354838709677,8.018392834970982
1,0.5,0.3,83.29032258064517,10.156093567860614
1,0.5,0.5,89.0,13.99761884512267
1,0.7,0.01,113.48387096774194,10.0957778889393
1,0.7,0.05,113.29032258064517,12.288730741041016
1,0.7,0.1,108.38709677419355,13.742094501578814
1,0.7,0.2,106.6774193548387,14.985297454002916
1,0.7,0.3,102.83870967741936,9.983642535646492
1,0.7,0.5,103.2258064516129,8.393289690458504
1,0.9,0.01,107.58064516129032,10.534939308631975
1,0.9,0.05,101.7741935483871,14.641743241885173
1,0.9,0.1,84.64516129032258,10.281207409951985
1,0.9,0.2,80.80645161290323,11.18755068469326
1,0.9,0.3,81.93548387096774,11.45115855527573
1,0.9,0.5,81.3225806451613,6.64523436644233
1,1.0,0.01,85.09677419354838,6.973066464187653
1,1.0,0.05,95.90322580645162,15.406394427227665
1,1.0,0.1,106.45161290322581,17.56670849396175
1,1.0,0.2,104.06451612903226,11.952504573996105
1,1.0,0.3,100.80645161290323,11.68309135699597
1,1.0,0.5,94.48387096774194,8.827498580163903
2,0.1,0.01,105.96774193548387,8.788188554219586
2,0.1,0.05,105.19354838709677,8.37623365974115
2,0.1,0.1,108.19354838709677,13.809222413152519
2,0.1,0.2,103.45161290322581,8.793325914872101
2,0.1,0.3,111.09677419354838,13.232169987596336
2,0.1,0.5,88.41935483870968,10.538102908172123
2,0.3,0.01,86.06451612903226,9.702011763447032
2,0.3,0.05,87.74193548387096,7.681005758516629
2,0.3,0.1,87.64516129032258,10.873663556492126
2,0.3,0.2,86.7741935483871,6.844509611941312
2,0.3,0.3,85.29032258064517,7.285572722337836
2,0.3,0.5,89.19354838709677,10.740637333165132
2,0.5,0.01,89.6774193548387,11.1844746465035
2,0.5,0.05,106.93548387096774,8.406090981627424
2,0.5,0.1,109.12903225806451,11.882036681433227
2,0.5,0.2,112.0,13.961852790132598
2,0.5,0.3,110.96774193548387,11.594492574688903
2,0.5,0.5,104.83870967741936,10.50427460352387
2,0.7,0.01,110.06451612903226,12.165348286207475
2,0.7,0.05,107.25806451612904,11.653233433788474
2,0.7,0.1,106.80645161290323,11.663102374121873
2,0.7,0.2,107.0,10.446690065917213
2,0.7,0.3,104.80645161290323,8.908495401726412
2,0.7,0.5,106.7741935483871,15.257150623930091
2,0.9,0.01,90.93548387096774,15.747879188155183
2,0.9,0.05,89.80645161290323,14.927422985540648
2,0.9,0.1,85.54838709677419,6.291998673857771
2,0.9,0.2,84.80645161290323,7.368488559800713
2,0.9,0.3,85.09677419354838,9.357189174496355
2,0.9,0.5,89.74193548387096,10.082882332400404
2,1.0,0.01,100.83870967741936,12.972012884651708
2,1.0,0.05,105.80645161290323,10.609490577901497
2,1.0,0.1,107.41935483870968,8.464727574070286
2,1.0,0.2,108.64516129032258,13.47726081738366
2,1.0,0.3,105.25806451612904,9.595025592932632
2,1.0,0.5,106.16129032258064,12.234096545293808
3,0.1,0.01,114.25806451612904,11.854584885001199
3,0.1,0.05,115.48387096774194,17.66139097531097
3,0.1,0.1,110.06451612903226,9.369935908250984
3,0.1,0.2,116.41935483870968,15.69028190430494
3,0.1,0.3,108.03225806451613,6.337632949126153
3,0.1,0.5,110.74193548387096,11.242679816768137
3,0.3,0.01,112.16129032258064,18.464554826646555
3,0.3,0.05,90.87096774193549,9.847984347008518
3,0.3,0.1,89.54838709677419,6.459301869796863
3,0.3,0.2,89.0,12.036056940155552
3,0.3,0.3,90.80645161290323,8.328342591571305
3,0.3,0.5,90.2258064516129,8.566250355977834
3,0.5,0.01,108.38709677419355,20.93749017011485
3,0.5,0.05,112.96774193548387,13.859975639631651
3,0.5,0.1,109.6774193548387,9.29654809333082
3,0.5,0.2,112.48387096774194,9.251561914047937
3,0.5,0.3,111.35483870967742,12.210783177439994
3,0.5,0.5,115.6774193548387,15.062950345741683
3,0.7,0.01,110.06451612903226,11.200998419399848
3,0.7,0.05,112.83870967741936,12.356096401354671
3,0.7,0.1,111.12903225806451,15.041591084908253
3,0.7,0.2,109.16129032258064,12.450158698301928
3,0.7,0.3,109.25806451612904,13.344081689237079
3,0.7,0.5,109.93548387096774,9.110197523914135
3,0.9,0.01,118.61290322580645,13.014549343855741
3,0.9,0.05,91.0,11.693302926604327
3,0.9,0.1,88.25806451612904,8.418106445575052
3,0.9,0.2,85.96774193548387,5.498386860208741
3,0.9,0.3,87.54838709677419,6.989700564294199
3,0.9,0.5,89.48387096774194,8.628908651511443
3,1.0,0.01,95.25806451612904,11.532469356662766
3,1.0,0.05,110.87096774193549,11.712505952994206
3,1.0,0.1,111.41935483870968,12.284880120289838
3,1.0,0.2,111.6774193548387,14.976397200871764
3,1.0,0.3,112.3225806451613,11.702954318672967
3,1.0,0.5,111.41935483870968,12.708984206847235
4,0.1,0.01,123.35483870967742,15.138358314993015
4,0.1,0.05,121.48387096774194,14.644386792082797
4,0.1,0.1,121.41935483870968,12.30927615946171
4,0.1,0.2,120.93548387096774,11.92178813173865
4,0.1,0.3,116.54838709677419,7.915548874114455
4,0.1,0.5,120.09677419354838,13.823542331133693
4,0.3,0.01,126.51612903225806,17.009548235705605
4,0.3,0.05,124.90322580645162,13.499024257848358
4,0.3,0.1,98.6774193548387,13.893372752921184
4,0.3,0.2,97.87096774193549,8.365572048516748
4,0.3,0.3,99.35483870967742,10.700618010491338
4,0.3,0.5,97.09677419354838,9.470497483271144
4,0.5,0.01,95.2258064516129,10.410602535938557
4,0.5,0.05,110.45161290322581,16.618942424589715
4,0.5,0.1,126.48387096774194,17.951547691386637
4,0.5,0.2,125.3225806451613,17.14912455836389
4,0.5,0.3,119.6774193548387,9.188351672177816
4,0.5,0.5,118.25806451612904,11.024118232117202
4,0.7,0.01,124.58064516129032,15.4871434713838
4,0.7,0.05,122.09677419354838,17.70377518819019
4,0.7,0.1,120.51612903225806,12.860458695142345
4,0.7,0.2,120.19354838709677,13.464569196818518
4,0.7,0.3,122.48387096774194,13.29127776085238
4,0.7,0.5,120.6774193548387,10.36142556721546
4,0.9,0.01,119.58064516129032,15.972422470304636
4,0.9,0.05,119.93548387096774,13.02033149570565
4,0.9,0.1,122.0,13.468481725866507
4,0.9,0.2,123.70967741935483,15.093472205751942
4,0.9,0.3,118.3225806451613,9.389309867340957
4,0.9,0.5,122.80645161290323,12.694931678531427
4,1.0,0.01,121.0,19.226717521892983
4,1.0,0.05,93.74193548387096,8.528257899225313
4,1.0,0.1,97.3225806451613,12.710591637880052
4,1.0,0.2,93.90322580645162,11.68861223216762
4,1.0,0.3,94.51612903225806,10.24653101539552
4,1.0,0.5,98.2258064516129,10.307633667722042
5,0.1,0.01,115.0,13.015375522819157
5,0.1,0.05,121.96774193548387,10.992372722234089
5,0.1,0.1,121.87096774193549,11.327670944737855
5,0.1,0.2,121.96774193548387,13.55109803907109
5,0.1,0.3,119.45161290322581,15.329358998726203
5,0.1,0.5,118.6774193548387,15.016406797842137
5,0.3,0.01,120.87096774193549,12.582373743942677
5,0.3,0.05,126.61290322580645,16.578454731678782
5,0.3,0.1,119.41935483870968,13.891902182082882
5,0.3,0.2,120.93548387096774,11.724434553162801
5,0.3,0.3,121.74193548387096,13.475824630142885
5,0.3,0.5,123.29032258064517,12.720570082579096
5,0.5,0.01,124.2258064516129,16.867542159266232
5,0.5,0.05,120.41935483870968,12.246834131176891
5,0.5,0.1,119.25806451612904,5.9998207858539905
5,0.5,0.2,120.2258064516129,10.062172321519691
5,0.5,0.3,121.2258064516129,11.575000870898037
5,0.5,0.5,114.16129032258064,19.328901976390263
5,0.7,0.01,94.87096774193549,6.448472353893187
5,0.7,0.05,95.7741935483871,7.396889785215382
5,0.7,0.1,93.2258064516129,8.313481731177596
5,0.7,0.2,100.29032258064517,13.122991397764707
5,0.7,0.3,99.35483870967742,12.632097706759488
5,0.7,0.5,121.35483870967742,8.90149196145146
5,0.9,0.01,117.29032258064517,10.037242477849173
5,0.9,0.05,118.70967741935483,15.23196977497679
5,0.9,0.1,119.06451612903226,10.314829078793851
5,0.9,0.2,121.09677419354838,14.010364826821792
5,0.9,0.3,117.74193548387096,9.362933094337068
5,0.9,0.5,118.35483870967742,10.812179512311642
5,1.0,0.01,116.58064516129032,10.294899039648673
5,1.0,0.05,121.25806451612904,13.451066232670886
5,1.0,0.1,119.38709677419355,12.281903813754713
5,1.0,0.2,117.6774193548387,12.631672089828259
5,1.0,0.3,123.41935483870968,16.459595364707255
5,1.0,0.5,121.19354838709677,13.661184318690939
6,0.1,0.01,131.32258064516128,15.742484125817404
6,0.1,0.05,129.16129032258064,15.117532369611006
6,0.1,0.1,128.90322580645162,16.25700841423923
6,0.1,0.2,130.96774193548387,11.680421998563068
6,0.1,0.3,129.8709677419355,16.290573829639175
6,0.1,0.5,127.16129032258064,9.91327989514923
6,0.3,0.01,129.0,15.720474971620082
6,0.3,0.05,101.87096774193549,10.32712265665473
6,0.3,0.1,100.09677419354838,6.594719295060645
6,0.3,0.2,106.0,11.738824472663348
6,0.3,0.3,102.19354838709677,12.048289933537482
6,0.3,0.5,106.19354838709677,11.320834347457815
6,0.5,0.01,123.3225806451613,19.215249320568617
6,0.5,0.05,128.51612903225808,9.559884824068874
6,0.5,0.1,127.41935483870968,16.45554454390857
6,0.5,0.2,135.80645161290323,20.364052240551583
6,0.5,0.3,130.03225806451613,12.354442847191294
6,0.5,0.5,130.4516129032258,15.846847656400351
6,0.7,0.01,128.25806451612902,14.158549224021234
6,0.7,0.05,130.2258064516129,14.655396451863401
6,0.7,0.1,127.93548387096774,13.77421621211401
6,0.7,0.2,131.70967741935485,17.32280490834187
6,0.7,0.3,128.06451612903226,10.969459068617033
6,0.7,0.5,130.3548387096774,11.476202586502712
6,0.9,0.01,125.87096774193549,12.39016259103399
6,0.9,0.05,129.8709677419355,14.433160742964727
6,0.9,0.1,131.32258064516128,24.114155036373955
6,0.9,0.2,128.0,11.85748708622531
6,0.9,0.3,127.2258064516129,13.635027630871297
6,0.9,0.5,130.90322580645162,14.060239065558065
6,1.0,0.01,124.7741935483871,13.8845469915763
6,1.0,0.05,125.03225806451613,12.128434554021503
6,1.0,0.1,125.7741935483871,16.286414947064223
6,1.0,0.2,101.87096774193549,9.851368552926614
6,1.0,0.3,100.0,10.639548862616309
6,1.0,0.5,103.45161290322581,9.858460696874944
